Time Stamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Internal ADC A13	Internal ADC A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Heart Rate	PPG Filtered
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	cal	tab
milliseconds	m/(s^2) *	m/(s^2) *	m/(s^2) *	millivolts	millivolts	degrees/s *	degrees/s *	degrees/s *	local flux *	local flux *	local flux *	mV	BPM
63731982934.49388	0.1566265060240964	0.2530120481927711	-9.506024096385543	1609.523809523809	1510.62271062271	0	0	0	-0.8127272727272727	-0.04818181818181818	0.4663265306122449
63731982934.49876	0.1807228915662651	0.1807228915662651	-9.506024096385543	2783.882783882784	2324.542124542124	0	0	0	-0.8100000000000001	-0.04272727272727272	0.4622448979591837
63731982934.50365	0.1807228915662651	0.1927710843373494	-9.506024096385543	2783.150183150183	2294.505494505494	-32.53435114503817	60.76335877862595	-59.31297709923664	-0.8154545454545454	-0.04272727272727272	0.4693877551020408
63731982934.50853	0.1807228915662651	0.1807228915662651	-9.518072289156628	2782.417582417582	2279.120879120879	-38.62595419847328	6.793893129770992	-24.44274809160305	-0.8154545454545454	-0.05272727272727273	0.4663265306122449
63731982934.51341	0.1807228915662651	0.1686746987951807	-9.518072289156628	2783.150183150183	2280.58608058608	-0.0916030534351145	3.465648854961832	4.595419847328244	-0.8109090909090909	-0.05363636363636363	0.463265306122449
63731982934.5183	0.1807228915662651	0.1927710843373494	-9.506024096385543	2782.417582417582	2274.725274725275	-0.5801526717557252	2.564885496183206	-0.07633587786259542	-0.8145454545454546	-0.04363636363636364	0.4693877551020408
63731982934.52318	0.1807228915662651	0.1807228915662651	-9.530120481927712	2781.684981684982	2272.527472527473	-0.7175572519083969	2.595419847328244	-0.04580152671755725	-0.8136363636363636	-0.05272727272727273	0.4693877551020408
63731982934.52806	0.1807228915662651	0.1807228915662651	-9.506024096385543	2781.684981684982	2271.794871794872	-0.7938931297709924	2.595419847328244	0.06106870229007633	-0.8127272727272727	-0.04545454545454546	0.4704081632653062
63731982934.53294	0.1807228915662651	0.1686746987951807	-9.506024096385543	2780.952380952381	2265.201465201465	-0.8396946564885496	2.519083969465649	0.01526717557251908	-0.8109090909090909	-0.04	0.4693877551020408
63731982934.53783	0.1927710843373494	0.1807228915662651	-9.518072289156628	2780.952380952381	2263.736263736263	-0.6564885496183206	2.580152671755725	0	-0.8045454545454546	-0.03909090909090909	0.4683673469387756
63731982934.54271	0.1807228915662651	0.1686746987951807	-9.518072289156628	2781.684981684982	2269.59706959707	-0.8396946564885496	2.473282442748092	0	-0.8118181818181818	-0.05545454545454546	0.4663265306122449
63731982934.54759	0.1807228915662651	0.1807228915662651	-9.493975903614459	2782.417582417582	2271.794871794872	-0.9770992366412213	2.519083969465649	-0.0916030534351145	-0.8109090909090909	-0.04363636363636364	0.4663265306122449
63731982934.55247	0.1686746987951807	0.1807228915662651	-9.506024096385543	2783.150183150183	2278.388278388278	-0.7480916030534351	2.458015267175572	-0.1068702290076336	-0.8163636363636364	-0.04363636363636364	0.4693877551020408
63731982934.55736	0.1807228915662651	0.1927710843373494	-9.493975903614459	2783.882783882784	2275.457875457875	-0.7022900763358778	2.549618320610687	0.01526717557251908	-0.8072727272727273	-0.05363636363636363	0.4642857142857143
63731982934.56224	0.1807228915662651	0.1686746987951807	-9.506024096385543	2784.615384615384	2280.58608058608	-0.7022900763358778	2.503816793893129	-0.01526717557251908	-0.8100000000000001	-0.04636363636363636	0.4653061224489796
63731982934.56712	0.2048192771084338	0.1927710843373494	-9.506024096385543	2784.615384615384	2282.051282051282	-0.6717557251908397	2.641221374045801	0.06106870229007633	-0.8100000000000001	-0.03363636363636364	0.4744897959183674
63731982934.57201	0.1807228915662651	0.1686746987951807	-9.506024096385543	2784.615384615384	2282.783882783883	-0.732824427480916	2.595419847328244	0.1068702290076336	-0.8145454545454546	-0.04909090909090909	0.4744897959183674
63731982934.57689	0.1927710843373494	0.1927710843373494	-9.506024096385543	2784.615384615384	2282.783882783883	-0.8244274809160305	2.473282442748092	0.1068702290076336	-0.8090909090909091	-0.04454545454545455	0.4653061224489796
63731982934.58177	0.1807228915662651	0.1686746987951807	-9.506024096385543	2783.882783882784	2276.190476190476	-0.8244274809160305	2.519083969465649	-0.01526717557251908	-0.8054545454545454	-0.04181818181818182	0.4673469387755103
63731982934.58665	0.1807228915662651	0.1927710843373494	-9.506024096385543	2783.882783882784	2274.725274725275	-0.8702290076335878	2.473282442748092	0.1984732824427481	-0.8045454545454546	-0.03818181818181818	0.4673469387755103
63731982934.59154	0.1807228915662651	0.1686746987951807	-9.506024096385543	2783.882783882784	2273.992673992674	-0.8091603053435115	2.534351145038168	0.1221374045801527	-0.8063636363636364	-0.05272727272727273	0.4663265306122449
63731982934.59642	0.1686746987951807	0.1807228915662651	-9.506024096385543	2783.882783882784	2273.992673992674	-0.7480916030534351	2.473282442748092	0.1068702290076336	-0.8100000000000001	-0.03909090909090909	0.4714285714285715
63731982934.6013	0.1807228915662651	0.1807228915662651	-9.506024096385543	2783.882783882784	2273.992673992674	-0.732824427480916	2.564885496183206	-0.01526717557251908	-0.8154545454545454	-0.05363636363636363	0.4704081632653062
63731982934.60619	0.1927710843373494	0.1807228915662651	-9.493975903614459	2783.882783882784	2273.992673992674	-0.8091603053435115	2.427480916030534	0.07633587786259542	-0.8127272727272727	-0.04727272727272727	0.4693877551020408
